filename,final_value,folder,col
format_1_7851_074_2_6_dl.png,13.7,7851,2
format_1_6350_094_1_22_dl.png,31.2,6350,1
format_1_6374_119_8_24_dl.png,0,6374,8
format_1_7294_113_2_4_dl.png,21.3,7294,2
format_1_6322_055_8_23_dl.png,19.1,6322,8
format_1_6447_007_1_23_dl.png,32.2,6447,1
format_1_7786_093_8_25_dl.png,4.4,7786,8
format_1_6993_054_2_19_dl.png,14,6993,2
format_1_6577_060_1_26_dl.png,28,6577,1
format_1_7715_149_2_24_dl.png,20.7,7715,2
format_1_6118_036_2_25_dl.png,20.2,6118,2
format_1_6993_056_2_20_dl.png,13,6993,2
format_1_6844_030_2_27_dl.png,17.6,6844,2
format_1_6317_034_2_11_dl.png,10.9,6317,2
format_1_6322_024_8_5_dl.png,0,6322,8
format_1_7718_193_8_9_dl.png,0,7718,8
format_1_6814_104_1_12_dl.png,28,6814,1
format_1_6814_103_1_20_dl.png,26.2,6814,1
format_1_6118_053_2_21_dl.png,24.2,6118,2
format_1_7851_069_2_23_dl.png,15.8,7851,2
format_1_6415_030_1_6_dl.png,31,6415,1
format_1_6443_094_2_26_dl.png,20.9,6443,2
format_1_7851_015_8_6_dl.png,2.6,7851,8
format_1_6350_023_8_28_dl.png,0,6350,8
format_1_6610_009_1_29_dl.png,33.4,6610,1
format_1_6118_100_2_23_dl.png,20.6,6118,2
format_1_7715_194_1_29_dl.png,28.2,7715,1
format_1_6771_055_2_8_dl.png,19.5,6771,2
format_1_7028_078_2_25_dl.png,15.9,7028,2
format_1_6317_074_8_25_dl.png,3.4,6317,8
format_1_6428_015_1_26_dl.png,31.3,6428,1
format_1_7786_088_1_30_dl.png,31.4,7786,1
format_1_7917_027_1_11_dl.png,25.8,7917,1
format_1_6577_095_2_8_dl.png,21.2,6577,2
format_1_6577_011_1_18_dl.png,29.3,6577,1
format_1_6502_018_2_21_dl.png,18,6502,2
format_1_6415_089_1_13_dl.png,29.6,6415,1
format_1_6428_077_2_19_dl.png,19.8,6428,2
format_1_6502_059_2_14_dl.png,18,6502,2
format_1_6443_038_1_9_dl.png,28.5,6443,1
format_1_6317_032_2_4_dl.png,11,6317,2
format_1_7012_211_2_26_dl.png,12.2,7012,2
format_1_7769_006_2_3_dl.png,18,7769,2
format_1_6502_012_2_26_dl.png,19.9,6502,2
format_1_6898_013_1_7_dl.png,22.8,6898,1
format_1_6577_092_2_30_dl.png,19.7,6577,2
format_1_7769_076_2_18_dl.png,17.5,7769,2
format_1_6118_062_1_14_dl.png,31.7,6118,1
format_1_6577_097_2_24_dl.png,18.7,6577,2
format_1_6425_024_2_21_dl.png,22.5,6425,2
format_1_6736_060_1_26_dl.png,29.3,6736,1
format_1_7012_144_2_5_dl.png,12.6,7012,2
format_1_6374_090_2_2_dl.png,21.5,6374,2
format_1_6350_028_1_5_dl.png,33,6350,1
format_1_6319_061_1_6_dl.png,31,6319,1
format_1_6814_095_1_19_dl.png,28.3,6814,1
format_1_7294_164_1_7_dl.png,34.3,7294,1
format_1_7769_082_8_24_dl.png,11.1,7769,8
format_1_6736_043_1_2_dl.png,31.1,6736,1
format_1_7715_156_1_6_dl.png,26.5,7715,1
format_1_7028_026_1_20_dl.png,24.9,7028,1
format_1_6993_097_1_29_dl.png,31,6993,1
format_1_6730_098_1_23_dl.png,35.2,6730,1
format_1_6844_002_1_22_dl.png,27.7,6844,1
format_1_7796_074_2_15_dl.png,19.9,7796,2
format_1_7766_097_8_27_dl.png,0,7766,8
format_1_6502_025_2_5_dl.png,19,6502,2
format_1_6730_026_2_23_dl.png,19.4,6730,2
format_1_6844_036_8_28_dl.png,0.6,6844,8
format_1_6771_091_2_4_dl.png,19,6771,2
format_1_7796_045_1_25_dl.png,30.6,7796,1
format_1_6730_023_2_25_dl.png,21.4,6730,2
format_1_6447_083_1_3_dl.png,25.1,6447,1
format_1_7786_096_2_22_dl.png,13.7,7786,2
format_1_6415_054_8_28_dl.png,1.4,6415,8
format_1_7796_077_2_15_dl.png,17.4,7796,2
format_1_6447_021_1_2_dl.png,25.2,6447,1
format_1_6730_055_8_10_dl.png,2.8,6730,8
format_1_7718_193_1_9_dl.png,25.8,7718,1
format_1_6319_086_8_26_dl.png,0,6319,8
format_1_6366_142_8_3_dl.png,0,6366,8
format_1_6374_011_8_4_dl.png,0.2,6374,8
format_1_7796_005_8_4_dl.png,3.2,7796,8
format_1_6751_034_8_30_dl.png,4.1,6751,8
format_1_6502_039_1_12_dl.png,23.5,6502,1
format_1_6771_029_2_14_dl.png,21,6771,2
format_1_7786_095_1_9_dl.png,31.8,7786,1
format_1_7012_161_2_30_dl.png,9.4,7012,2
format_1_6502_025_1_8_dl.png,29,6502,1
format_1_7917_023_1_22_dl.png,27.1,7917,1
format_1_7766_068_1_3_dl.png,31.6,7766,1
format_1_7766_064_1_2_dl.png,31,7766,1
format_1_7765_180_8_2_dl.png,41.7,7765,8
format_1_6322_072_2_27_dl.png,19.4,6322,2
format_1_6415_026_8_26_dl.png,6.2,6415,8
format_1_6350_040_8_1_dl.png,9,6350,8
format_1_6425_015_2_3_dl.png,21,6425,2
format_1_7917_065_1_20_dl.png,26.7,7917,1
format_1_6120_079_1_15_dl.png,27.9,6120,1
format_1_7294_110_1_2_dl.png,32.7,7294,1
format_1_6366_151_1_22_dl.png,31.7,6366,1
format_1_6883_077_1_22_dl.png,31.9,6883,1
format_1_6993_033_2_28_dl.png,11,6993,2
format_1_7796_030_2_26_dl.png,19.6,7796,2
format_1_6898_068_2_1_dl.png,13.3,6898,2
format_1_6322_038_8_27_dl.png,2.6,6322,8
format_1_7766_056_8_7_dl.png,6,7766,8
format_1_7796_046_1_10_dl.png,29.8,7796,1
format_1_7796_014_1_10_dl.png,30.5,7796,1
format_1_6898_075_8_21_dl.png,5.5,6898,8
format_1_6844_002_8_10_dl.png,1.4,6844,8
format_1_6425_060_2_9_dl.png,22.4,6425,2
format_1_7786_004_8_21_dl.png,54,7786,8
format_1_6844_009_8_2_dl.png,0,6844,8
format_1_6120_074_1_16_dl.png,27.5,6120,1
format_1_6730_094_1_2_dl.png,32,6730,1
format_1_7715_222_1_15_dl.png,29.9,7715,1
format_1_6366_197_1_19_dl.png,30.3,6366,1
format_1_6374_119_2_19_dl.png,19.2,6374,2
format_1_6554_099_8_14_dl.png,9.7,6554,8
format_1_7766_037_8_11_dl.png,3.3,7766,8
format_1_7769_082_1_15_dl.png,28.2,7769,1
format_1_6415_075_2_17_dl.png,22.9,6415,2
format_1_7786_076_2_27_dl.png,16.9,7786,2
format_1_7294_105_2_30_dl.png,15.3,7294,2
format_1_6898_048_1_16_dl.png,28.4,6898,1
format_1_6736_081_8_28_dl.png,6.1,6736,8
format_1_7028_079_1_13_dl.png,25.5,7028,1
format_1_6502_079_1_14_dl.png,31.5,6502,1
format_1_7769_045_2_8_dl.png,19.8,7769,2
format_1_6366_203_8_2_dl.png,0,6366,8
format_1_7718_185_2_26_dl.png,18.7,7718,2
format_1_6317_031_2_17_dl.png,14.4,6317,2
format_1_6898_086_2_9_dl.png,15.2,6898,2
format_1_6118_070_2_12_dl.png,19.7,6118,2
format_1_7294_103_2_22_dl.png,17.8,7294,2
format_1_6751_130_1_3_dl.png,32,6751,1
format_1_7028_067_1_8_dl.png,24.1,7028,1
format_1_6898_034_2_17_dl.png,15,6898,2
format_1_6415_010_2_23_dl.png,21.9,6415,2
format_1_6120_013_1_4_dl.png,31,6120,1
format_1_6751_048_1_11_dl.png,31.1,6751,1
format_1_6993_048_1_8_dl.png,28,6993,1
format_1_7012_127_2_17_dl.png,7,7012,2
format_1_7796_071_8_5_dl.png,4.2,7796,8
format_1_6883_065_1_29_dl.png,32.5,6883,1
format_1_7715_152_1_13_dl.png,26.6,7715,1
format_1_7718_124_2_4_dl.png,19.7,7718,2
format_1_6366_189_2_25_dl.png,19.7,6366,2
format_1_7796_081_2_22_dl.png,20,7796,2
format_1_6898_082_2_13_dl.png,16.7,6898,2
format_1_7294_146_8_2_dl.png,13.8,7294,8
format_1_7917_025_1_7_dl.png,26,7917,1
format_1_6554_052_2_10_dl.png,21.2,6554,2
format_1_6443_020_1_17_dl.png,30.5,6443,1
format_1_6554_060_1_26_dl.png,31,6554,1
format_1_6425_068_8_20_dl.png,0.9,6425,8
format_1_7012_165_1_23_dl.png,28.6,7012,1
format_1_6118_106_2_14_dl.png,20.4,6118,2
format_1_6502_010_1_10_dl.png,22.6,6502,1
format_1_6118_013_2_26_dl.png,20.7,6118,2
format_1_6736_026_2_25_dl.png,20.9,6736,2
format_1_6771_040_1_3_dl.png,27,6771,1
format_1_6814_038_2_3_dl.png,20.1,6814,2
format_1_6637_033_2_10_dl.png,21.5,6637,2
format_1_7769_090_2_6_dl.png,18.9,7769,2
format_1_7766_076_1_22_dl.png,29.5,7766,1
format_1_7796_025_2_7_dl.png,20.5,7796,2
format_1_6730_035_2_23_dl.png,20.7,6730,2
format_1_7765_196_8_23_dl.png,8,7765,8
format_1_6771_081_2_7_dl.png,20,6771,2
format_1_6751_125_1_16_dl.png,37.5,6751,1
format_1_7294_126_1_15_dl.png,30.4,7294,1
format_1_7012_216_8_15_dl.png,0.6,7012,8
format_1_6366_149_8_27_dl.png,5.2,6366,8
format_1_7715_136_1_28_dl.png,32.6,7715,1
format_1_6554_102_8_26_dl.png,0,6554,8
format_1_6366_206_1_11_dl.png,34.5,6366,1
format_1_7294_157_8_16_dl.png,2.6,7294,8
format_1_7012_209_1_23_dl.png,26.4,7012,1
format_1_7917_065_1_8_dl.png,26,7917,1
format_1_6883_026_1_9_dl.png,28.5,6883,1
format_1_6736_076_2_1_dl.png,20.2,6736,2
format_1_7851_057_1_6_dl.png,20.7,7851,1
format_1_6898_059_1_27_dl.png,24.9,6898,1
format_1_6319_045_2_19_dl.png,20.2,6319,2
format_1_6120_109_1_8_dl.png,28.8,6120,1
format_1_7718_160_1_28_dl.png,34.4,7718,1
format_1_6577_054_1_9_dl.png,32.8,6577,1
format_1_6366_178_8_17_dl.png,0,6366,8
format_1_7718_126_2_18_dl.png,21.1,7718,2
format_1_6637_095_2_8_dl.png,19.6,6637,2
format_1_6319_045_1_21_dl.png,30.5,6319,1
format_1_7765_236_1_7_dl.png,33,7765,1
format_1_6637_071_1_5_dl.png,30.4,6637,1
format_1_6898_100_8_28_dl.png,2.8,6898,8
format_1_7796_047_1_18_dl.png,29.4,7796,1
format_1_6425_025_1_28_dl.png,33,6425,1
format_1_6416_106_1_27_dl.png,30.3,6416,1
format_1_7715_187_1_10_dl.png,28.2,7715,1
format_1_6814_078_2_17_dl.png,13.5,6814,2
format_1_6319_099_2_8_dl.png,19.7,6319,2
format_1_7766_050_1_21_dl.png,20.2,7766,1
format_1_6665_067_8_14_dl.png,2,6665,8
format_1_7718_113_1_13_dl.png,28.6,7718,1
format_1_6350_022_8_10_dl.png,0,6350,8
format_1_6416_101_1_2_dl.png,33.9,6416,1
format_1_7769_046_1_8_dl.png,28.8,7769,1
format_1_7917_085_8_17_dl.png,1.4,7917,8
format_1_7796_030_2_21_dl.png,19.9,7796,2
format_1_6366_174_2_22_dl.png,20.8,6366,2
format_1_6993_067_1_16_dl.png,29.2,6993,1
format_1_7796_114_2_12_dl.png,16,7796,2
format_1_6447_042_2_6_dl.png,18.5,6447,2
format_1_6447_072_2_18_dl.png,18,6447,2
format_1_6637_051_2_25_dl.png,20.3,6637,2
format_1_7294_118_8_15_dl.png,11.6,7294,8
format_1_7786_019_1_12_dl.png,30.7,7786,1
format_1_6771_088_1_12_dl.png,32,6771,1
format_1_6447_069_2_3_dl.png,17.2,6447,2
format_1_6898_025_1_7_dl.png,30.1,6898,1
format_1_6898_069_1_6_dl.png,23.1,6898,1
format_1_6443_034_8_7_dl.png,4.4,6443,8
format_1_6460_029_2_14_dl.png,22.2,6460,2
format_1_6447_017_2_15_dl.png,18.5,6447,2
format_1_6610_054_2_13_dl.png,19.5,6610,2
format_1_6319_089_8_17_dl.png,6.3,6319,8
format_1_6460_053_2_12_dl.png,20.3,6460,2
format_1_7012_153_8_26_dl.png,0.8,7012,8
format_1_6317_014_1_17_dl.png,31.5,6317,1
format_1_6447_003_2_15_dl.png,20.3,6447,2
format_1_6665_077_1_24_dl.png,28.1,6665,1
format_1_6350_053_1_15_dl.png,33.2,6350,1
format_1_6366_146_2_13_dl.png,22.2,6366,2
format_1_6993_025_2_29_dl.png,14,6993,2
format_1_6751_053_2_14_dl.png,19.9,6751,2
format_1_7718_173_1_1_dl.png,33,7718,1
format_1_6120_072_2_7_dl.png,19.2,6120,2
format_1_6447_081_2_21_dl.png,22,6447,2
format_1_6415_043_1_1_dl.png,27.3,6415,1
format_1_6447_080_1_23_dl.png,30,6447,1
format_1_6374_066_8_5_dl.png,4.6,6374,8
format_1_6319_107_8_12_dl.png,0,6319,8
format_1_6898_028_2_13_dl.png,15.4,6898,2
format_1_6443_073_2_30_dl.png,20.3,6443,2
format_1_6883_007_2_10_dl.png,15,6883,2
format_1_7715_183_1_6_dl.png,28.4,7715,1
format_1_6844_049_1_8_dl.png,25.3,6844,1
format_1_6898_081_8_17_dl.png,1.5,6898,8
format_1_7786_086_1_26_dl.png,28.4,7786,1
format_1_7769_087_8_18_dl.png,2.2,7769,8
format_1_6425_090_1_6_dl.png,31.4,6425,1
format_1_6814_086_2_16_dl.png,21,6814,2
format_1_7796_094_1_30_dl.png,32,7796,1
format_1_6350_031_2_23_dl.png,19.5,6350,2
format_1_6751_123_8_29_dl.png,0,6751,8
format_1_7917_044_8_19_dl.png,15.8,7917,8
format_1_6898_042_2_10_dl.png,14.2,6898,2
format_1_6425_013_2_4_dl.png,22,6425,2
format_1_6428_046_1_24_dl.png,32,6428,1
format_1_6736_040_1_5_dl.png,34,6736,1
format_1_6771_066_1_20_dl.png,34,6771,1
format_1_7718_128_1_10_dl.png,31.4,7718,1
format_1_6730_068_1_18_dl.png,27.1,6730,1
format_1_6416_099_1_10_dl.png,30.6,6416,1
format_1_6374_016_1_12_dl.png,31,6374,1
format_1_6665_105_2_21_dl.png,21.3,6665,2
format_1_7294_161_2_23_dl.png,19.6,7294,2
format_1_7796_035_8_16_dl.png,0.2,7796,8
format_1_6993_083_8_20_dl.png,50.8,6993,8
format_1_7012_155_2_27_dl.png,10.8,7012,2
format_1_7294_107_1_19_dl.png,29.2,7294,1
format_1_7786_058_8_11_dl.png,15,7786,8
format_1_7769_089_2_18_dl.png,18.8,7769,2
format_1_7766_093_1_12_dl.png,31.7,7766,1
format_1_6443_026_1_12_dl.png,26.1,6443,1
format_1_6751_088_1_11_dl.png,26,6751,1
format_1_7769_016_1_20_dl.png,29.1,7769,1
format_1_7012_183_2_7_dl.png,12.2,7012,2
format_1_6460_050_2_15_dl.png,20.8,6460,2
format_1_6577_035_2_3_dl.png,20.1,6577,2
format_1_6502_012_1_22_dl.png,28.3,6502,1
format_1_6428_085_2_30_dl.png,20.2,6428,2
format_1_7028_017_8_27_dl.png,12.9,7028,8
format_1_7718_180_2_17_dl.png,19.8,7718,2
format_1_6416_033_1_27_dl.png,32.8,6416,1
format_1_7765_177_1_13_dl.png,29.8,7765,1
format_1_7786_042_1_27_dl.png,29.2,7786,1
format_1_6814_106_2_26_dl.png,18,6814,2
format_1_6751_048_2_24_dl.png,18.3,6751,2
format_1_6118_027_2_12_dl.png,21.9,6118,2
format_1_6883_034_2_2_dl.png,14.7,6883,2
format_1_6425_084_8_27_dl.png,2.4,6425,8
format_1_6751_058_1_24_dl.png,30,6751,1
format_1_7028_017_2_31_dl.png,14,7028,2
format_1_6322_061_1_9_dl.png,32.9,6322,1
format_1_6416_132_8_26_dl.png,0.7,6416,8
format_1_6814_105_1_21_dl.png,28.9,6814,1
format_1_6460_095_1_2_dl.png,30,6460,1
format_1_6443_061_8_28_dl.png,7.2,6443,8
format_1_6425_041_1_14_dl.png,29.3,6425,1
format_1_6120_060_1_14_dl.png,25.1,6120,1
format_1_7796_021_2_22_dl.png,19.6,7796,2
format_1_7766_067_1_24_dl.png,32.9,7766,1
format_1_6443_017_2_4_dl.png,18.6,6443,2
format_1_6814_092_2_21_dl.png,18.6,6814,2
format_1_6322_060_1_2_dl.png,32.2,6322,1
format_1_7786_088_8_8_dl.png,2.2,7786,8
format_1_6554_072_2_29_dl.png,20.4,6554,2
format_1_6425_038_2_21_dl.png,22.1,6425,2
format_1_6814_056_1_23_dl.png,30.8,6814,1
format_1_6751_064_2_17_dl.png,18.4,6751,2
format_1_6502_037_2_11_dl.png,19,6502,2
format_1_6350_078_2_19_dl.png,19.2,6350,2
format_1_6428_079_1_7_dl.png,28.7,6428,1
format_1_7786_028_1_23_dl.png,30,7786,1
format_1_6993_081_1_18_dl.png,25.1,6993,1
format_1_7766_014_2_20_dl.png,21.2,7766,2
format_1_6322_057_8_9_dl.png,40.1,6322,8
format_1_7718_162_1_24_dl.png,33.8,7718,1
format_1_6502_072_1_11_dl.png,33.7,6502,1
format_1_7851_096_2_12_dl.png,13.1,7851,2
format_1_6898_045_1_19_dl.png,25.8,6898,1
format_1_6736_056_1_6_dl.png,32.6,6736,1
format_1_6730_048_1_6_dl.png,33.2,6730,1
format_1_6898_021_1_10_dl.png,24.3,6898,1
format_1_6898_077_2_9_dl.png,14.4,6898,2
format_1_6736_051_1_22_dl.png,28.8,6736,1
format_1_7715_142_2_21_dl.png,19.5,7715,2
format_1_6319_108_2_23_dl.png,18.5,6319,2
format_1_7766_046_1_11_dl.png,32.5,7766,1
format_1_7769_034_2_14_dl.png,18.5,7769,2
format_1_6554_060_8_28_dl.png,2.4,6554,8
format_1_7715_217_2_27_dl.png,17,7715,2
format_1_6350_093_1_9_dl.png,32.3,6350,1
format_1_6425_024_2_25_dl.png,21.4,6425,2
format_1_6322_030_1_7_dl.png,30.7,6322,1
format_1_6425_062_2_4_dl.png,20.7,6425,2
format_1_6374_042_1_16_dl.png,26.7,6374,1
format_1_6425_058_1_16_dl.png,32.4,6425,1
format_1_6415_087_1_30_dl.png,31.1,6415,1
format_1_7028_008_8_1_dl.png,0.1,7028,8
format_1_6118_060_1_10_dl.png,28.4,6118,1
format_1_7028_042_8_6_dl.png,0.2,7028,8
format_1_7715_206_1_6_dl.png,29.3,7715,1
format_1_7718_054_8_9_dl.png,15.4,7718,8
format_1_6898_031_2_9_dl.png,14.8,6898,2
format_1_6751_035_1_10_dl.png,30.4,6751,1
format_1_6844_041_8_5_dl.png,0.5,6844,8
format_1_6350_030_8_27_dl.png,2,6350,8
format_1_6751_129_8_5_dl.png,18.2,6751,8
format_1_7012_168_2_22_dl.png,5.8,7012,2
format_1_6443_078_2_15_dl.png,20.9,6443,2
format_1_6751_041_2_9_dl.png,14.5,6751,2
format_1_6771_049_1_17_dl.png,32,6771,1
format_1_6610_070_1_15_dl.png,32.5,6610,1
format_1_6883_051_2_23_dl.png,16.2,6883,2
format_1_7769_047_8_17_dl.png,11.8,7769,8
format_1_6577_018_1_27_dl.png,33,6577,1
format_1_6416_065_8_18_dl.png,25,6416,8
format_1_6374_100_8_20_dl.png,11,6374,8
format_1_6443_041_1_23_dl.png,31.4,6443,1
format_1_6118_060_2_30_dl.png,22.5,6118,2
format_1_7851_102_2_31_dl.png,13.8,7851,2
format_1_7715_172_1_1_dl.png,32.6,7715,1
format_1_7796_050_8_23_dl.png,3.7,7796,8
format_1_7796_044_1_6_dl.png,31.8,7796,1
format_1_6883_064_2_3_dl.png,17.6,6883,2
format_1_6736_101_8_23_dl.png,28.8,6736,8
format_1_6443_018_1_20_dl.png,23.6,6443,1
format_1_6898_091_8_28_dl.png,17.7,6898,8
format_1_6425_042_2_14_dl.png,19.4,6425,2
format_1_6730_085_1_29_dl.png,31.5,6730,1
format_1_6366_212_1_4_dl.png,33.5,6366,1
format_1_6736_088_8_2_dl.png,148.2,6736,8
format_1_6844_002_8_9_dl.png,0,6844,8
format_1_6317_021_1_11_dl.png,31.5,6317,1
format_1_6118_073_2_17_dl.png,25.2,6118,2
format_1_6844_068_8_9_dl.png,26.2,6844,8
format_1_6814_074_2_8_dl.png,20.4,6814,2
format_1_6416_033_2_4_dl.png,17.6,6416,2
format_1_6118_097_2_30_dl.png,23.5,6118,2
format_1_6554_102_2_25_dl.png,20,6554,2
format_1_7028_020_8_30_dl.png,7.3,7028,8
format_1_6610_034_2_12_dl.png,19.4,6610,2
format_1_6771_078_1_2_dl.png,34,6771,1
format_1_6416_008_2_15_dl.png,16.6,6416,2
format_1_6730_074_2_2_dl.png,19.5,6730,2
format_1_6317_055_2_28_dl.png,18,6317,2
format_1_6460_087_2_11_dl.png,19,6460,2
format_1_6120_087_1_19_dl.png,31,6120,1
format_1_7766_095_1_5_dl.png,30,7766,1
format_1_7766_042_2_20_dl.png,17.7,7766,2
format_1_7718_056_2_13_dl.png,19.9,7718,2
format_1_6898_101_2_27_dl.png,15.8,6898,2
format_1_6665_105_1_1_dl.png,30.7,6665,1
format_1_6350_030_1_22_dl.png,30.1,6350,1
format_1_7917_014_1_7_dl.png,25,7917,1
format_1_6554_065_1_28_dl.png,32.3,6554,1
format_1_7718_176_1_14_dl.png,25.6,7718,1
format_1_7718_061_1_13_dl.png,28.2,7718,1
format_1_7718_192_2_13_dl.png,19.1,7718,2
format_1_6736_097_1_10_dl.png,29,6736,1
format_1_6425_099_2_23_dl.png,22.5,6425,2
format_1_6814_065_1_21_dl.png,33,6814,1
format_1_6730_052_1_12_dl.png,27.9,6730,1
format_1_7769_034_1_15_dl.png,29.1,7769,1
format_1_6120_061_1_8_dl.png,25,6120,1
format_1_6814_074_1_30_dl.png,31.5,6814,1
format_1_6665_041_2_25_dl.png,20.2,6665,2
format_1_6771_068_1_7_dl.png,34,6771,1
format_1_7796_097_8_24_dl.png,10.5,7796,8
format_1_6554_066_2_18_dl.png,20.8,6554,2
format_1_7766_090_1_24_dl.png,31.4,7766,1
format_1_6319_062_1_19_dl.png,31.5,6319,1
format_1_6374_047_1_15_dl.png,26.9,6374,1
format_1_6415_078_1_1_dl.png,27.1,6415,1
format_1_6447_045_1_27_dl.png,30.2,6447,1
format_1_6415_006_2_14_dl.png,20.3,6415,2
format_1_6317_047_1_9_dl.png,30,6317,1
format_1_6898_044_1_10_dl.png,22.4,6898,1
format_1_6637_050_8_31_dl.png,2,6637,8
format_1_6610_101_1_9_dl.png,31,6610,1
format_1_6736_052_1_21_dl.png,28.1,6736,1
format_1_6898_049_1_12_dl.png,26.6,6898,1
format_1_7786_045_2_17_dl.png,18,7786,2
format_1_6736_084_1_16_dl.png,28.5,6736,1
format_1_6366_139_2_11_dl.png,19.9,6366,2
format_1_7769_094_2_25_dl.png,19.9,7769,2
format_1_6415_071_1_2_dl.png,28.9,6415,1
format_1_7012_212_2_8_dl.png,8.7,7012,2
format_1_6366_169_1_18_dl.png,33,6366,1
format_1_6502_023_2_24_dl.png,17.5,6502,2
format_1_6898_033_8_18_dl.png,36.3,6898,8
format_1_6319_040_1_26_dl.png,32.5,6319,1
format_1_6366_210_1_14_dl.png,29.3,6366,1
format_1_7718_151_2_25_dl.png,21.5,7718,2
format_1_6443_047_1_22_dl.png,30.6,6443,1
format_1_6577_104_8_3_dl.png,1.2,6577,8
format_1_6428_058_1_17_dl.png,22.6,6428,1
format_1_6844_039_2_25_dl.png,16.9,6844,2
format_1_6554_051_1_14_dl.png,31.7,6554,1
format_1_7012_143_1_20_dl.png,26.8,7012,1
format_1_6610_030_1_11_dl.png,29.3,6610,1
format_1_7769_022_1_7_dl.png,26.5,7769,1
format_1_7028_047_2_11_dl.png,15.1,7028,2
format_1_6120_111_2_30_dl.png,24.4,6120,2
format_1_6322_055_8_28_dl.png,2.5,6322,8
format_1_6814_064_1_1_dl.png,30.8,6814,1
format_1_6350_052_2_15_dl.png,20.6,6350,2
format_1_7769_077_8_21_dl.png,0,7769,8
format_1_6425_009_8_16_dl.png,12,6425,8
format_1_7769_095_1_10_dl.png,32,7769,1
format_1_6120_006_1_21_dl.png,30.9,6120,1
format_1_6317_045_1_9_dl.png,32,6317,1
format_1_6428_079_1_9_dl.png,29.4,6428,1
format_1_6460_002_2_8_dl.png,20.5,6460,2
format_1_6366_156_1_5_dl.png,32.9,6366,1
format_1_6814_087_2_31_dl.png,20.8,6814,2
format_1_6730_048_2_30_dl.png,18.6,6730,2
format_1_6844_077_2_26_dl.png,9.9,6844,2
format_1_7917_025_1_25_dl.png,27.1,7917,1
format_1_6118_087_2_23_dl.png,22.4,6118,2
format_1_6120_090_1_14_dl.png,30.8,6120,1
format_1_6730_044_1_6_dl.png,29.7,6730,1
format_1_7796_116_2_26_dl.png,16.8,7796,2
format_1_6350_042_2_12_dl.png,20.1,6350,2
format_1_7718_089_8_31_dl.png,38.5,7718,8
format_1_7028_052_1_22_dl.png,25.5,7028,1
format_1_7796_032_2_17_dl.png,17.4,7796,2
format_1_6751_075_8_25_dl.png,0.2,6751,8
format_1_6665_097_2_1_dl.png,21.1,6665,2
format_1_6554_086_1_17_dl.png,32,6554,1
format_1_7715_201_2_5_dl.png,19.8,7715,2
format_1_7851_088_2_23_dl.png,13.4,7851,2
format_1_6425_052_2_24_dl.png,20.8,6425,2
format_1_6814_101_2_24_dl.png,18.9,6814,2
format_1_6416_081_2_29_dl.png,21.5,6416,2
format_1_6610_020_2_22_dl.png,20,6610,2
format_1_6428_071_1_18_dl.png,29.5,6428,1
format_1_6350_063_2_15_dl.png,20.1,6350,2
format_1_6730_040_1_21_dl.png,26,6730,1
format_1_7786_097_2_28_dl.png,19.7,7786,2
format_1_7851_084_1_2_dl.png,24.7,7851,1
format_1_7769_082_8_3_dl.png,53.2,7769,8
format_1_7851_064_2_11_dl.png,13.7,7851,2
format_1_6730_104_1_8_dl.png,28.9,6730,1
format_1_6416_067_1_11_dl.png,31.5,6416,1
format_1_6415_056_2_20_dl.png,19.9,6415,2
format_1_6322_029_2_8_dl.png,19,6322,2
format_1_6993_079_1_18_dl.png,30,6993,1
format_1_7917_010_2_14_dl.png,9.4,7917,2
format_1_6120_113_1_25_dl.png,31.9,6120,1
format_1_6428_070_8_8_dl.png,0.4,6428,8
format_1_6637_100_2_9_dl.png,20.4,6637,2
format_1_7718_065_2_18_dl.png,21.1,7718,2
format_1_7294_105_2_13_dl.png,16.6,7294,2
format_1_7028_072_2_18_dl.png,10.8,7028,2
format_1_6374_113_8_22_dl.png,0,6374,8
format_1_6814_065_1_31_dl.png,26.5,6814,1
format_1_6120_112_1_15_dl.png,32.2,6120,1
format_1_6502_084_1_29_dl.png,32.9,6502,1
format_1_7012_203_1_16_dl.png,25.1,7012,1
format_1_6751_057_2_21_dl.png,20.2,6751,2
format_1_6366_147_8_13_dl.png,0,6366,8
format_1_6814_032_2_22_dl.png,17.2,6814,2
format_1_6350_019_1_5_dl.png,30.2,6350,1
format_1_6637_080_1_19_dl.png,30,6637,1
format_1_7715_155_8_2_dl.png,9.2,7715,8
format_1_7917_081_1_11_dl.png,27,7917,1
format_1_6898_106_1_21_dl.png,23.4,6898,1
format_1_6415_016_2_20_dl.png,22,6415,2
format_1_6814_034_8_12_dl.png,0.3,6814,8
format_1_6460_047_2_11_dl.png,21,6460,2
format_1_6502_080_2_14_dl.png,21.2,6502,2
format_1_6118_044_2_29_dl.png,18.5,6118,2
format_1_6416_012_2_19_dl.png,21.8,6416,2
format_1_6898_054_1_26_dl.png,23.1,6898,1
format_1_6428_021_1_9_dl.png,32,6428,1
format_1_6447_043_1_12_dl.png,33.5,6447,1
format_1_6350_077_2_14_dl.png,20.9,6350,2
format_1_6416_019_2_30_dl.png,21,6416,2
format_1_6502_032_1_11_dl.png,30.5,6502,1
format_1_6751_117_1_25_dl.png,31.4,6751,1
format_1_6350_097_8_11_dl.png,5,6350,8
format_1_6751_034_1_6_dl.png,29.7,6751,1
